NONE,NONE,Gd,TA,No,Unf,Unf,TA,Attchd,RFn,TA,TA,NONE,NONE,NONE,GasA,Pave,Inside,WD,Gd,AllPub,Gable,Norm,Ex,Normal,Reg,Gtl,TA,Y,CompShg,Y,VinylSd,2Story,1Fam,Gd,CollgCr,RL,VinylSd,PConc,Lvl,Norm,Typ,SBrkr,60.0,70.0,8750.0,7.0,5.0,0.0,0.0,0.0,880.0,880.0,909.0,807.0,0.0,1716.0,0.0,0.0,2.0,1.0,2.0,1.0,7.0,1.0,2.0,512.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,13.0,13.0,13.0
NONE,NONE,Gd,TA,Mn,Unf,Unf,NONE,Detchd,Unf,Fa,Fa,NONE,NONE,NONE,GasA,Pave,Inside,WD,TA,AllPub,Gable,Norm,Gd,Normal,Reg,Gtl,TA,N,CompShg,Y,Wd Sdng,2Story,1Fam,TA,Crawfor,RL,Wd Sdng,BrkTil,Lvl,Norm,Typ,FuseF,70.0,96.0,13132.0,5.0,5.0,0.0,0.0,0.0,747.0,747.0,892.0,892.0,0.0,1784.0,0.0,0.0,1.0,1.0,4.0,1.0,9.0,0.0,1.0,180.0,203.0,40.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,92.0,56.0,92.0
NONE,NONE,TA,TA,No,Rec,Unf,Gd,Detchd,Unf,TA,TA,NONE,NONE,NONE,GasA,Pave,Inside,WD,TA,AllPub,Gable,Norm,Fa,Normal,Reg,Gtl,TA,Y,CompShg,Y,MetalSd,1.5Fin,1Fam,TA,SWISU,RL,MetalSd,PConc,Bnk,Norm,Typ,SBrkr,50.0,60.0,8400.0,6.0,5.0,0.0,423.0,0.0,758.0,1181.0,1390.0,304.0,0.0,1694.0,0.0,0.0,2.0,0.0,4.0,1.0,7.0,1.0,2.0,576.0,342.0,0.0,128.0,0.0,0.0,0.0,0.0,6.0,2008.0,83.0,58.0,83.0
NONE,NONE,TA,TA,No,Rec,Unf,NONE,Detchd,Unf,TA,TA,NONE,MnPrv,NONE,GasA,Pave,Corner,WD,TA,AllPub,Gable,Norm,TA,Normal,Reg,Gtl,TA,Y,CompShg,Y,VinylSd,1Story,1Fam,TA,Sawyer,RL,VinylSd,PConc,Lvl,Feedr,Typ,SBrkr,20.0,80.0,8816.0,5.0,6.0,0.0,651.0,0.0,470.0,1121.0,1121.0,0.0,0.0,1121.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,2.0,480.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,46.0,46.0,46.0
NONE,BrkFace,Gd,Gd,No,Unf,Unf,TA,Attchd,Fin,TA,TA,NONE,NONE,NONE,GasA,Pave,Inside,WD,TA,AllPub,Gable,Norm,Gd,Normal,Reg,Gtl,TA,Y,CompShg,Y,HdBoard,1Story,1Fam,TA,Gilbert,RL,HdBoard,PConc,Lvl,Norm,Typ,SBrkr,20.0,63.0,7875.0,7.0,5.0,38.0,0.0,0.0,1237.0,1237.0,1253.0,0.0,0.0,1253.0,0.0,0.0,2.0,0.0,3.0,1.0,6.0,1.0,2.0,402.0,220.0,21.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,12.0,11.0,12.0
NONE,NONE,TA,TA,No,ALQ,Unf,TA,Attchd,Unf,TA,TA,NONE,NONE,NONE,GasA,Pave,Inside,WD,TA,AllPub,Gable,Norm,TA,Normal,Reg,Gtl,TA,Y,CompShg,Y,Brk Cmn,2Story,Twnhs,TA,NPkVill,RL,Plywood,CBlock,Lvl,Norm,Typ,SBrkr,160.0,24.0,2289.0,6.0,6.0,0.0,311.0,0.0,544.0,855.0,855.0,586.0,0.0,1441.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,2.0,440.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2009.0,31.0,31.0,31.0
NONE,NONE,Gd,TA,Gd,ALQ,Unf,TA,Attchd,RFn,TA,TA,NONE,NONE,NONE,GasA,Pave,FR2,WD,TA,AllPub,Gable,Norm,Ex,Normal,Reg,Gtl,TA,Y,CompShg,Y,MetalSd,1Story,1Fam,TA,Veenker,RL,MetalSd,CBlock,Lvl,Feedr,Typ,SBrkr,20.0,80.0,9600.0,6.0,8.0,0.0,978.0,0.0,284.0,1262.0,1262.0,0.0,0.0,1262.0,0.0,1.0,2.0,0.0,3.0,1.0,6.0,1.0,2.0,460.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,31.0,31.0,31.0
NONE,NONE,TA,TA,No,Rec,BLQ,NONE,Detchd,Unf,TA,TA,NONE,NONE,NONE,GasA,Pave,Inside,WD,TA,AllPub,Gable,Norm,TA,Normal,Reg,Gtl,Gd,Y,CompShg,Y,MetalSd,1Story,1Fam,TA,NAmes,RL,MetalSd,CBlock,Lvl,Norm,Typ,SBrkr,20.0,70.0,7763.0,5.0,7.0,0.0,504.0,108.0,319.0,931.0,1283.0,0.0,0.0,1283.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,2.0,506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2008.0,46.0,28.0,28.0
NONE,NONE,Gd,TA,No,Unf,Unf,Gd,Attchd,RFn,TA,TA,NONE,NONE,NONE,GasA,Pave,Corner,WD,Gd,AllPub,Gable,Norm,Ex,Normal,IR1,Gtl,TA,Y,CompShg,Y,CmentBd,2Story,1Fam,Gd,Somerst,FV,CemntBd,PConc,Lvl,Norm,Typ,SBrkr,60.0,102.0,11143.0,8.0,5.0,0.0,0.0,0.0,1580.0,1580.0,1580.0,886.0,0.0,2466.0,0.0,0.0,3.0,0.0,4.0,1.0,8.0,1.0,2.0,610.0,159.0,214.0,0.0,0.0,0.0,0.0,0.0,12.0,2007.0,3.0,2.0,3.0
NONE,NONE,Gd,TA,No,GLQ,Unf,NONE,Attchd,Fin,TA,TA,NONE,NONE,NONE,GasA,Pave,Inside,New,Gd,AllPub,Gable,Norm,Ex,Partial,IR1,Gtl,TA,Y,CompShg,Y,VinylSd,1Story,1Fam,Gd,Somerst,FV,VinylSd,PConc,Lvl,Norm,Typ,SBrkr,20.0,75.0,7862.0,6.0,5.0,0.0,27.0,0.0,1191.0,1218.0,1218.0,0.0,0.0,1218.0,0.0,0.0,2.0,0.0,2.0,1.0,4.0,0.0,2.0,676.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,9.0,2009.0,0.0,0.0,0.0
NONE,Stone,Gd,TA,No,GLQ,Unf,Gd,Attchd,RFn,TA,TA,NONE,NONE,NONE,GasA,Pave,Inside,WD,Gd,AllPub,Gable,Norm,Ex,Normal,IR1,Gtl,TA,Y,CompShg,Y,VinylSd,1Story,Twnhs,Gd,NridgHt,RL,VinylSd,PConc,Lvl,Norm,Typ,SBrkr,120.0,34.0,5001.0,7.0,5.0,166.0,904.0,0.0,410.0,1314.0,1314.0,0.0,0.0,1314.0,1.0,0.0,2.0,0.0,2.0,1.0,6.0,1.0,2.0,626.0,172.0,62.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,2.0,1.0,1.0
NONE,NONE,TA,TA,No,Rec,BLQ,Gd,NONE,NONE,NONE,NONE,NONE,MnPrv,NONE,GasA,Pave,Inside,WD,TA,AllPub,Gable,Norm,TA,Normal,IR1,Gtl,TA,Y,CompShg,Y,MetalSd,1.5Fin,1Fam,Ex,ClearCr,RL,MetalSd,CBlock,Bnk,Norm,Maj1,SBrkr,50.0,138.0,18030.0,5.0,6.0,0.0,152.0,469.0,977.0,1598.0,1636.0,971.0,479.0,3086.0,0.0,0.0,3.0,0.0,3.0,1.0,12.0,1.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2007.0,61.0,13.0,28.0
NONE,BrkFace,Ex,TA,Gd,GLQ,Unf,Gd,Attchd,RFn,TA,TA,NONE,NONE,NONE,GasA,Pave,Inside,WD,Ex,AllPub,Hip,Norm,Ex,Normal,Reg,Gtl,TA,Y,CompShg,Y,VinylSd,1Story,1Fam,Ex,NoRidge,RL,VinylSd,PConc,Lvl,Norm,Typ,SBrkr,20.0,69.0,11400.0,10.0,5.0,705.0,1282.0,0.0,1351.0,2633.0,2633.0,0.0,0.0,2633.0,1.0,0.0,2.0,1.0,2.0,1.0,8.0,2.0,3.0,804.0,314.0,140.0,0.0,0.0,0.0,0.0,0.0,3.0,2007.0,6.0,5.0,6.0
NONE,NONE,TA,TA,No,ALQ,Unf,NONE,Detchd,Unf,TA,TA,NONE,NONE,NONE,GasA,Pave,Inside,WD,TA,AllPub,Gable,Norm,Ex,Normal,IR1,Gtl,TA,Y,CompShg,Y,VinylSd,1Story,1Fam,TA,NAmes,RL,VinylSd,CBlock,Lvl,Norm,Typ,FuseA,20.0,69.0,8475.0,4.0,7.0,0.0,228.0,0.0,724.0,952.0,952.0,0.0,0.0,952.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2008.0,52.0,52.0,52.0
NONE,NONE,TA,TA,No,LwQ,Rec,NONE,Attchd,RFn,TA,TA,NONE,GdPrv,NONE,GasA,Pave,Inside,WD,TA,AllPub,Hip,Norm,Ex,Normal,Reg,Gtl,TA,Y,CompShg,Y,BrkFace,1Story,1Fam,Gd,NAmes,RL,BrkFace,CBlock,Lvl,Norm,Typ,SBrkr,20.0,75.0,7500.0,5.0,7.0,0.0,340.0,906.0,0.0,1246.0,1246.0,0.0,0.0,1246.0,1.0,0.0,1.0,1.0,3.0,1.0,6.0,0.0,1.0,305.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,51.0,16.0,51.0
NONE,NONE,TA,Fa,No,Rec,Unf,NONE,Attchd,Unf,TA,TA,NONE,NONE,NONE,GasA,Pave,Inside,WD,TA,AllPub,Gable,Norm,Gd,Normal,Reg,Gtl,TA,Y,CompShg,Y,Wd Sdng,1.5Fin,1Fam,TA,Edwards,RL,Wd Sdng,CBlock,Lvl,Norm,Typ,SBrkr,50.0,75.0,9525.0,6.0,4.0,0.0,444.0,0.0,550.0,994.0,1216.0,639.0,0.0,1855.0,0.0,0.0,2.0,0.0,4.0,1.0,7.0,0.0,1.0,325.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2006.0,52.0,34.0,52.0
NONE,BrkFace,TA,TA,Av,ALQ,Unf,NONE,Attchd,Unf,TA,TA,NONE,GdWo,NONE,GasA,Pave,Inside,WD,TA,AllPub,Hip,Norm,TA,Normal,Reg,Gtl,TA,Y,CompShg,Y,Wd Sdng,SLvl,Duplex,TA,NAmes,RL,Wd Sdng,CBlock,Lvl,Norm,Typ,SBrkr,90.0,70.0,7728.0,5.0,6.0,120.0,803.0,0.0,303.0,1106.0,1190.0,0.0,0.0,1190.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,2.0,540.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,44.0,44.0,44.0
NONE,BrkCmn,TA,TA,No,Unf,Unf,NONE,Attchd,Unf,TA,TA,NONE,MnPrv,NONE,GasA,Pave,Inside,WD,TA,AllPub,Gable,Norm,TA,Abnorml,IR1,Gtl,TA,Y,CompShg,Y,HdBoard,1Story,1Fam,TA,Sawyer,RL,HdBoard,PConc,Lvl,Norm,Typ,SBrkr,20.0,69.0,7162.0,5.0,7.0,41.0,0.0,0.0,876.0,876.0,904.0,0.0,0.0,904.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2008.0,42.0,42.0,42.0
NONE,NONE,TA,Fa,No,BLQ,Unf,Gd,Attchd,Unf,TA,Fa,NONE,NONE,NONE,GasA,Pave,Corner,ConLD,TA,AllPub,Gable,Norm,TA,Normal,Reg,Gtl,Fa,N,CompShg,N,Wd Sdng,1.5Fin,2fmCon,TA,OldTown,RL,Wd Sdng,CBlock,Lvl,Norm,Mod,FuseA,190.0,60.0,10800.0,5.0,4.0,0.0,664.0,0.0,290.0,954.0,1766.0,648.0,0.0,2414.0,0.0,0.0,2.0,0.0,3.0,2.0,10.0,1.0,2.0,520.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,106.0,36.0,36.0
NONE,NONE,NONE,NONE,NONE,NONE,NONE,Gd,Attchd,Unf,TA,TA,NONE,NONE,NONE,GasA,Pave,CulDSac,WD,TA,AllPub,Hip,Norm,Ex,Normal,IR1,Gtl,TA,Y,CompShg,Y,Wd Sdng,1Story,1Fam,TA,Edwards,RL,BrkFace,Slab,Lvl,Norm,Min2,FuseA,20.0,69.0,13680.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,1733.0,0.0,0.0,1733.0,0.0,0.0,2.0,0.0,4.0,1.0,8.0,1.0,2.0,452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,54.0,54.0,54.0
NONE,BrkFace,TA,TA,No,Rec,Unf,NONE,Attchd,Fin,TA,TA,NONE,NONE,NONE,GasA,Pave,Inside,WD,TA,AllPub,Hip,Norm,TA,Normal,Reg,Gtl,TA,P,CompShg,Y,HdBoard,1Story,1Fam,TA,Edwards,RL,HdBoard,CBlock,HLS,Norm,Typ,FuseF,20.0,73.0,10921.0,4.0,5.0,48.0,520.0,0.0,440.0,960.0,960.0,0.0,0.0,960.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1.0,432.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,42.0,42.0,42.0
NONE,NONE,Gd,TA,No,Unf,Unf,NONE,Detchd,Unf,TA,TA,NONE,NONE,NONE,GasA,Pave,Inside,WD,TA,AllPub,Gable,Norm,Ex,Normal,Reg,Gtl,TA,N,CompShg,Y,VinylSd,1.5Fin,1Fam,Gd,OldTown,RM,VinylSd,PConc,Lvl,Norm,Mod,SBrkr,50.0,63.0,11426.0,7.0,5.0,0.0,0.0,0.0,1362.0,1362.0,1362.0,720.0,0.0,2082.0,0.0,0.0,2.0,1.0,3.0,1.0,6.0,0.0,2.0,484.0,280.0,238.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,5.0,5.0,5.0
NONE,Stone,Gd,TA,Av,ALQ,Unf,Gd,Attchd,RFn,TA,TA,NONE,NONE,NONE,GasA,Pave,Inside,WD,Gd,AllPub,Gable,Norm,Ex,Normal,IR1,Gtl,TA,Y,CompShg,Y,VinylSd,1Story,Twnhs,Gd,NridgHt,RL,VinylSd,PConc,Lvl,Norm,Typ,SBrkr,120.0,34.0,5381.0,6.0,5.0,135.0,900.0,0.0,406.0,1306.0,1306.0,0.0,0.0,1306.0,1.0,0.0,2.0,0.0,1.0,1.0,5.0,1.0,2.0,624.0,170.0,63.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,4.0,4.0,4.0
NONE,NONE,TA,TA,No,Unf,Unf,NONE,BuiltIn,RFn,TA,TA,NONE,NONE,NONE,GasA,Pave,Inside,WD,TA,AllPub,Gable,Norm,TA,Normal,Reg,Gtl,Gd,Y,CompShg,Y,MetalSd,SLvl,1Fam,TA,Sawyer,RL,MetalSd,CBlock,Lvl,Norm,Min2,SBrkr,80.0,85.0,13825.0,5.0,6.0,0.0,0.0,0.0,533.0,533.0,1021.0,580.0,0.0,1601.0,0.0,1.0,1.0,0.0,3.0,1.0,6.0,0.0,1.0,300.0,280.0,34.0,0.0,0.0,0.0,0.0,0.0,12.0,2008.0,50.0,21.0,50.0
NONE,NONE,TA,TA,No,GLQ,Unf,NONE,Detchd,Unf,TA,TA,NONE,NONE,NONE,GasA,Pave,Inside,WD,TA,AllPub,Gable,Norm,Ex,Normal,Reg,Gtl,TA,Y,CompShg,Y,VinylSd,1Story,1Fam,Gd,SawyerW,RL,VinylSd,PConc,Lvl,RRAe,Typ,SBrkr,20.0,66.0,13695.0,5.0,5.0,0.0,646.0,0.0,468.0,1114.0,1114.0,0.0,0.0,1114.0,1.0,0.0,1.0,1.0,3.0,1.0,6.0,0.0,2.0,576.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,4.0,4.0,4.0
NONE,Stone,Ex,TA,Gd,GLQ,Unf,Gd,Attchd,RFn,TA,TA,NONE,NONE,NONE,GasA,Pave,Inside,WD,Gd,AllPub,Hip,Norm,Ex,Normal,Reg,Gtl,TA,Y,CompShg,Y,VinylSd,1Story,1Fam,Gd,CollgCr,RL,VinylSd,PConc,Lvl,Norm,Typ,SBrkr,20.0,79.0,10637.0,8.0,5.0,336.0,1288.0,0.0,417.0,1705.0,1718.0,0.0,0.0,1718.0,1.0,0.0,2.0,0.0,3.0,1.0,7.0,1.0,3.0,826.0,208.0,44.0,0.0,0.0,0.0,0.0,0.0,9.0,2009.0,2.0,1.0,2.0
NONE,BrkFace,TA,TA,No,Rec,Unf,NONE,Detchd,Unf,TA,TA,NONE,NONE,NONE,GasA,Pave,Inside,WD,TA,AllPub,Hip,Norm,TA,Normal,IR1,Gtl,TA,Y,CompShg,Y,Wd Sdng,1Story,1Fam,TA,Sawyer,RL,Wd Sdng,CBlock,Lvl,Norm,Typ,SBrkr,20.0,69.0,9945.0,5.0,5.0,57.0,827.0,0.0,161.0,988.0,988.0,0.0,0.0,988.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,2.0,572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2007.0,46.0,46.0,44.0
NONE,NONE,Gd,TA,Av,ALQ,Unf,TA,Attchd,Unf,TA,TA,NONE,NONE,NONE,GasA,Pave,Inside,WD,TA,AllPub,Gable,Norm,Gd,Normal,IR1,Gtl,TA,Y,CompShg,Y,Plywood,1Story,1Fam,TA,NWAmes,RL,Plywood,CBlock,Lvl,Norm,Typ,SBrkr,20.0,70.0,12243.0,5.0,6.0,0.0,998.0,0.0,486.0,1484.0,1484.0,0.0,0.0,1484.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,1.0,2.0,487.0,224.0,0.0,0.0,0.0,180.0,0.0,0.0,2.0,2007.0,36.0,36.0,36.0
NONE,BrkFace,Gd,TA,Av,BLQ,GLQ,TA,Attchd,Fin,TA,TA,NONE,NONE,NONE,GasA,Pave,FR2,WD,Gd,AllPub,Hip,Norm,Ex,Normal,IR2,Gtl,TA,Y,CompShg,Y,VinylSd,1Story,1Fam,Gd,CollgCr,RL,VinylSd,PConc,Lvl,Norm,Typ,SBrkr,20.0,48.0,10635.0,8.0,5.0,171.0,370.0,972.0,315.0,1657.0,1668.0,0.0,0.0,1668.0,1.0,0.0,2.0,0.0,3.0,1.0,8.0,1.0,2.0,502.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,7.0,7.0,7.0
NONE,BrkCmn,TA,TA,No,LwQ,Unf,TA,Detchd,Unf,TA,TA,NONE,NONE,NONE,GasA,Pave,Corner,WD,TA,AllPub,Gable,Norm,TA,Normal,IR1,Gtl,TA,Y,CompShg,Y,MetalSd,1.5Fin,1Fam,Gd,BrkSide,RL,MetalSd,CBlock,Bnk,Norm,Typ,SBrkr,50.0,69.0,7015.0,5.0,4.0,161.0,185.0,0.0,524.0,709.0,979.0,224.0,0.0,1203.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,1.0,1.0,352.0,0.0,0.0,248.0,0.0,0.0,0.0,0.0,7.0,2009.0,59.0,59.0,59.0
NONE,NONE,TA,TA,No,Unf,Unf,NONE,Detchd,Unf,TA,TA,NONE,NONE,NONE,GasA,Pave,Inside,WD,TA,AllPub,Gable,Norm,Gd,Normal,Reg,Gtl,TA,N,CompShg,Y,AsbShng,2Story,2fmCon,TA,OldTown,RM,VinylSd,PConc,Lvl,Norm,Typ,SBrkr,190.0,60.0,11340.0,4.0,6.0,0.0,0.0,0.0,777.0,777.0,1246.0,1044.0,0.0,2290.0,0.0,0.0,2.0,0.0,4.0,2.0,11.0,0.0,2.0,560.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,4.0,2010.0,125.0,60.0,39.0
NONE,BrkFace,TA,TA,No,BLQ,Unf,Fa,Attchd,Unf,TA,TA,NONE,MnPrv,NONE,GasA,Pave,Inside,WD,TA,AllPub,Gable,Norm,TA,Normal,IR1,Gtl,TA,Y,CompShg,Y,HdBoard,1Story,1Fam,Gd,NAmes,RL,HdBoard,CBlock,Lvl,Norm,Min1,SBrkr,20.0,72.0,10011.0,5.0,6.0,64.0,360.0,0.0,710.0,1070.0,1236.0,0.0,0.0,1236.0,0.0,1.0,1.0,0.0,2.0,1.0,6.0,1.0,1.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,49.0,10.0,49.0
NONE,NONE,Fa,TA,No,LwQ,Unf,NONE,Detchd,Unf,TA,TA,NONE,NONE,Shed,GasA,Pave,Inside,WD,TA,AllPub,Gable,Norm,TA,Normal,Reg,Gtl,Gd,Y,CompShg,Y,MetalSd,1.5Fin,1Fam,TA,OldTown,RM,MetalSd,PConc,Lvl,Artery,Typ,SBrkr,50.0,60.0,10800.0,5.0,6.0,0.0,686.0,0.0,0.0,686.0,966.0,686.0,0.0,1652.0,1.0,0.0,2.0,0.0,4.0,1.0,7.0,0.0,1.0,416.0,0.0,0.0,196.0,0.0,0.0,0.0,1200.0,6.0,2010.0,95.0,60.0,49.0
NONE,NONE,Gd,TA,Av,GLQ,Unf,NONE,Attchd,Unf,TA,TA,NONE,NONE,NONE,GasA,Pave,Inside,WD,TA,AllPub,Gable,Norm,TA,Normal,Reg,Gtl,Gd,Y,CompShg,Y,CmentBd,SFoyer,Twnhs,Gd,MeadowV,RM,CemntBd,CBlock,Lvl,Norm,Typ,SBrkr,180.0,21.0,1526.0,4.0,8.0,0.0,515.0,0.0,115.0,630.0,630.0,0.0,0.0,630.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,39.0,7.0,39.0
NONE,NONE,TA,TA,No,ALQ,Unf,NONE,Detchd,Unf,TA,TA,NONE,NONE,NONE,GasW,Pave,Inside,ConLD,TA,AllPub,Gable,Norm,TA,Normal,Reg,Gtl,TA,Y,CompShg,N,MetalSd,1Story,2fmCon,TA,Edwards,RL,MetalSd,CBlock,Lvl,Norm,Typ,SBrkr,190.0,68.0,10880.0,5.0,5.0,0.0,1040.0,0.0,124.0,1164.0,1164.0,0.0,0.0,1164.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1.0,240.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,8.0,2008.0,58.0,58.0,58.0
Grvl,NONE,TA,TA,No,Unf,Unf,NONE,Detchd,Unf,TA,Fa,NONE,NONE,NONE,GasA,Pave,Inside,WD,TA,AllPub,Gable,Norm,Ex,Normal,Reg,Gtl,TA,N,CompShg,N,VinylSd,2Story,1Fam,TA,OldTown,RM,VinylSd,CBlock,Lvl,Norm,Typ,FuseA,70.0,60.0,3600.0,6.0,7.0,0.0,0.0,0.0,684.0,684.0,684.0,684.0,0.0,1368.0,0.0,0.0,1.0,0.0,3.0,1.0,7.0,0.0,1.0,216.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,10.0,2006.0,96.0,13.0,76.0
NONE,BrkFace,Gd,TA,Gd,GLQ,LwQ,TA,Attchd,RFn,TA,TA,NONE,MnPrv,NONE,GasA,Pave,Inside,WD,TA,AllPub,Gable,Norm,TA,Family,Reg,Gtl,TA,Y,CompShg,Y,Plywood,SFoyer,1Fam,Gd,NWAmes,RL,Plywood,CBlock,Lvl,Norm,Typ,SBrkr,85.0,85.0,10625.0,7.0,6.0,81.0,885.0,168.0,0.0,1053.0,1173.0,0.0,0.0,1173.0,1.0,0.0,2.0,0.0,3.0,1.0,6.0,2.0,2.0,528.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,2010.0,36.0,36.0,36.0
NONE,Stone,Gd,TA,Mn,Unf,Unf,Gd,BuiltIn,Fin,TA,TA,NONE,NONE,NONE,GasA,Pave,Inside,New,Gd,AllPub,Gable,Norm,Ex,Partial,IR1,Gtl,TA,Y,CompShg,Y,VinylSd,2Story,1Fam,Ex,NridgHt,RL,VinylSd,PConc,Lvl,Norm,Typ,SBrkr,60.0,86.0,11065.0,8.0,5.0,788.0,0.0,0.0,1085.0,1085.0,1120.0,850.0,0.0,1970.0,0.0,0.0,2.0,1.0,3.0,1.0,8.0,1.0,3.0,753.0,177.0,74.0,0.0,0.0,0.0,0.0,0.0,10.0,2006.0,0.0,0.0,0.0
NONE,NONE,TA,TA,No,Unf,Unf,Gd,Detchd,Unf,TA,TA,NONE,NONE,NONE,GasA,Pave,Inside,WD,TA,AllPub,Gable,Norm,TA,Normal,Reg,Gtl,TA,Y,CompShg,Y,Wd Sdng,1.5Fin,1Fam,TA,OldTown,RM,Wd Sdng,PConc,Lvl,Norm,Typ,SBrkr,50.0,69.0,5700.0,7.0,7.0,0.0,0.0,0.0,572.0,572.0,572.0,539.0,0.0,1111.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,1.0,1.0,288.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0,8.0,2008.0,82.0,58.0,26.0
NONE,NONE,Ex,TA,Gd,GLQ,Unf,NONE,Attchd,RFn,TA,TA,NONE,NONE,NONE,GasA,Pave,Inside,WD,Gd,AllPub,Gable,Norm,Ex,Normal,Reg,Mod,TA,Y,CompShg,Y,Wd Sdng,2Story,1Fam,Gd,ClearCr,RL,Wd Sdng,PConc,Lvl,Norm,Typ,SBrkr,60.0,80.0,14000.0,7.0,5.0,0.0,1201.0,0.0,105.0,1306.0,1306.0,954.0,0.0,2260.0,1.0,0.0,2.0,1.0,3.0,1.0,7.0,0.0,2.0,533.0,296.0,44.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,14.0,13.0,14.0
NONE,NONE,TA,Fa,No,Unf,Unf,NONE,CarPort,Unf,TA,TA,NONE,NONE,NONE,GasA,Pave,Inside,WD,Fa,AllPub,Gable,Norm,Gd,Normal,Reg,Gtl,Fa,N,CompShg,Y,AsbShng,1Story,1Fam,TA,SawyerW,RH,Wd Sdng,CBlock,Lvl,Feedr,Typ,SBrkr,20.0,60.0,8400.0,4.0,4.0,0.0,0.0,0.0,721.0,721.0,841.0,0.0,0.0,841.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1.0,294.0,250.0,0.0,24.0,0.0,0.0,0.0,0.0,9.0,2009.0,59.0,59.0,59.0
NONE,NONE,Gd,Gd,No,ALQ,Unf,NONE,Detchd,Unf,TA,TA,NONE,NONE,NONE,GasA,Pave,Inside,WD,TA,AllPub,Gable,Norm,Ex,Normal,Reg,Gtl,Gd,Y,CompShg,Y,VinylSd,1Story,1Fam,TA,CollgCr,RL,VinylSd,PConc,Lvl,Norm,Typ,SBrkr,20.0,60.0,8072.0,5.0,5.0,0.0,746.0,0.0,244.0,990.0,990.0,0.0,0.0,990.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,2.0,480.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,15.0,14.0,9.0
